article link,article headline,article text,date,author,summary,summary_time_seconds
https://epaper.brecorder.com/2026/01/20/1-page/1084844-news.html,"BR-ePaper | Jan 20, 2026 | Page Front Page 1 - BR-ePaper","TAHIR AMINISLAMABAD: The International Monetary Fund (IMF) has lowered Pakistan’s economic growth outlook, cutting its GDP projection for the current fiscal year to 3.2 percent, down from 3.6 percent estimated in its October 2025 World Economic Outlook.The Fund in its latest report “World Economic Outlook 2026 update, global economy: steady amid divergent forces”, estimated Pakistan’ GDP growth at three percent in 2025, which is projected to grow to 3.2 percent in the outgoing fiscal year 2026 and 4.1 percent in 2027.World Bank has projected Pakistan GDP growth to remain at three percent in fiscal year 2025–26 before rising to 3.4 percent in fiscal year 2026–27.The National Accounts Committee (NAC) has approved the updated growth of GDP during fiscal year 2024-25 at 3.09 percent. The Committee further estimated that economy has posted a growth of 3.71 percent during first quarter (Q1) of fiscal year 2025-26.The Fund stated that global growth is projected to remain resilient at 3.3 percent in 2026 and at 3.2 percent in 2027: rates similar to the estimated 3.3 percent outturn in 2025. The forecast marks a small upward revision for 2026 and no change for 2027 compared with that in the October 2025 WEO. This steady performance on the surface results from the balancing of divergent forces. Headwinds from shifting trade policies are offset by tailwinds from surging investment related to technology, including artificial intelligence (AI), more so in North America and Asia than in other regions, as well as fiscal and monetary support, broadly accommodative financial conditions, and adaptability of the private sector.Global headline inflation is expected to decline from an estimated 4.1 percent in 2025 to 3.8 percent in 2026 and further to 3.4 percent in 2027. The inflation projections are also broadly unchanged from those in October and envisage inflation returning to target more gradually in the United States than in other large economies.Risks to the outlook remain tilted to the downside. Re-evaluation of productivity growth expectations about AI could lead to a decline in investment and trigger an abrupt financial market correction, spreading from AI-linked companies to other segments and eroding household wealth. Trade tensions could flare up, prolonging uncertainty and weighing more heavily on activity. Domestic political tensions or geopolitical tensions could erupt, introducing new layers of uncertainty and disrupting the global economy through their impact on financial markets, supply chains, and commodity prices. Larger fiscal deficits and high public debt could put pressure on long-term interest rates and, in turn, on broader financial conditions. On the upside, activity could be further lifted by AI-related investment and eventually transform into sustainable growth if faster AI adoption translates into strong productivity gains and increased business dynamism. Activity could also be supported by a sustained easing in trade tensions. Policies to foster stability and sustainably lift medium-term growth prospects require a keen focus on restoring fiscal buffers, preserving price and financial stability, reducing uncertainty, and implementing structural reforms without further delay.","Tue, 20 Jan 2026 14:56:32 GMT",,"IMF has cut its GDP projection for the current fiscal year to 3.2 percent. World Bank has projected Pakistan GDP growth to remain at three percent in fiscal year 2025–26. Re-evaluation of productivity growth expectations about AI could lead to a decline in investment and trigger an abrupt financial market correction. Trade tensions could flare up, prolonging uncertainty and weighing more heavily on activity. Domestic political tensions or geopolitical tensions",1.9416680335998535
https://www.brecorder.com/news/40402848/opinion-the-root-cause-of-public-discontent,OPINION: The root cause of public discontent - Business Recorder,,"Mon, 19 Jan 2026 00:15:30 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.171809196472168
https://www.brecorder.com/news/40403644,"DAVOS 26: Exports and productive use of debt key to economic growth, says Aurangzeb - Business Recorder","DAVOS: Federal Minister for Finance and Revenue, Senator Muhammad Aurangzeb, has underscored the importance of fiscal discipline, productive use of debt and export-led growth as key pathways to unlocking new sources of economic growth, while speaking at a high-level panel discussion on “How Can We Unlock New Sources of Growth? – Weight of Global Debt” held on the sidelines of the World Economic Forum in Davos.
Presenting an emerging markets perspective, Senator Aurangzeb emphasized that debt, in itself, is not inherently negative, provided it is deployed productively.
He noted that for countries like Pakistan, debt must be directed toward investments that generate exportable surplus rather than consumption, enabling sustainable repayment and long-term growth.
READ MORE:Finance minister discusses investment, economic outlook with Saudi counterpart at WEF
He highlighted that emerging economies do not have privilege of reserve currencies and therefore must ensure market efficiency, prudent borrowing and careful management of foreign exchange risks.
The minister stressed that unsustainable debt trajectories are fundamentally a consequence of weak fiscal discipline. He shared that Pakistan has made significant progress by reducing its debt-to-GDP ratio from 75 percent to 70 percent, achieving a primary surplus and restoring fiscal balance through responsible economic management.
He added that inflation in Pakistan has declined sharply from a peak of 38 percent to single digits, while the policy rate has been reduced from over 22 percent to 10.5 percent, placing the country on the favourable side of the interest rate cycle.
Senator Aurangzeb highlighted ongoing debt management reforms, including liability management operations, debt buybacks and efforts to create value in domestic markets.
He also announced that Pakistan is set to enter the Chinese capital market with its inaugural Panda bond, structured as a green bond, reflecting the country’s commitment to sustainable and climate-resilient financing.
Addressing the issue of climate change, the Minister stated that for Pakistan and other vulnerable emerging economies, climate risks are real, recurring and economically disruptive.
He noted that building fiscal buffers has enabled Pakistan to respond to recent floods through domestic resources rather than international emergency appeals, underscoring the importance of fiscal resilience in the face of exogenous shocks.
He further highlighted the role of public-private partnerships and capital markets in financing adaptation and development projects, citing the successful closure of Pakistan’s largest-ever syndicated financing of approximately USD 3.6 billion for a major copper mining project.
The project, he noted, is expected to generate around USD 2.8 billion in exports annually from 2028, significantly strengthening Pakistan’s export base and supporting global energy transition needs.
Responding to a question from the audience on technology funding and the new economy, Senator Aurangzeb emphasized Pakistan’s strong potential in IT, freelancing and digital services, noting recent growth in IT exports and ongoing investments in skills development, blockchain and emerging technologies.
He reiterated that access to funding is not the core challenge; rather, capacity building, prioritization and effective execution are critical to translating opportunities into sustainable growth.
Concluding his remarks, the Minister stated that responsible fiscal management, strategic use of debt, investment in the new economy and climate resilience are central to Pakistan’s growth strategy, adding that “it is not about the availability of debt or funding, but how wisely and effectively it is steered to create long-term economic value.”
The panel discussion was hosted and moderated by Joumanna Bercetche, Anchor, Bloomberg News, and featured leading global financial and investment figures, including Anne Walsh, Managing Partner and Chief Investment Officer of Guggenheim Partners; Ronald P. O’Hanley, Chairman and Chief Executive Officer of State Street; and Jennifer Johnson, Chief Executive Officer of Franklin Templeton.
Copyright Business Recorder, 2026","Fri, 23 Jan 2026 00:48:09 GMT",,"Federal Minister for Finance and Revenue, Senator Muhammad Aurangzeb, has underscored the importance of fiscal discipline. He was speaking at a high-level panel discussion on “How Can We Unlock New Sources of Growth? – Weight of The panel discussion was hosted and moderated by Joumanna Bercetche, Anchor, Bloomberg News, and featured leading global financial and investment figures. Senator Aurangzeb emphasized Pakistan’s strong potential in IT, freel CEOs of Guggenheim Partners, State Street and Franklin Templeton will attend. The event will take place in New York City.",3.13586688041687
https://www.brecorder.com/news/40403328,Fitch Ratings affirms Pakistan’s long-term debt ratings at B- - Business Recorder,"Fitch Ratings affirmed Pakistan’s long-term debt ratings at B- and assigned a Recovery Rating of RR4 following the removal of the ratings from Under Criteria Observation (UCO), according to an official release on Wednesday.
The rating actions reflect the application of Fitch’s new Sovereign Rating Criteria, effective September 2025, and the inclusion of recovery assumptions into sovereign debt ratings for the first time.
Fitch’s credit rating scale for issuers and issues is expressed using the categories ‘AAA’ to ‘BBB’ (investment grade) and ‘BB’ to ‘D’ (speculative grade) with an additional +/- for AA through CCC levels indicating relative differences of probability of default or recovery for issues.
The terms “investment grade” and “speculative grade” are market conventions and do not imply any recommendation or endorsement of a specific security for investment purposes. Investment grade categories indicate relatively low to moderate credit risk, while ratings in the speculative categories signal either a higher level of credit risk or that a default has already occurred.
Also read:Fitch upgrades Pakistan’s rating: macroeconomic stabilisation acknowledged
Key rating drivers
The senior unsecured long-term debt ratings of Pakistan and The Pakistan Global Sukuk Programme Company Limited are equalised with Pakistan’s Long-Term Foreign-Currency Issuer Default Rating (IDR), reflecting “Fitch’s expectation of average recovery prospects in a default scenario, given Pakistan’s high levels of general government debt and interest payments as a percentage of revenue, and the absence of any other clearly identifiable criteria factors that would cause us to notch the debt ratings up or down from the IDR”.
On April 15, 2025,Fitch upgradedPakistan’s Long-Term Foreign-Currency IDR to B- with a stable outlook, from CCC+.
Pakistan has an ESG Relevance Score of 5 for political stability and rights and for the rule of law, institutional and regulatory quality and control of corruption, as is the case for all sovereigns.
“These scores reflect the high weight that World Bank Governance Indicators (WBGI) have in our proprietary Sovereign Rating Model. Pakistan has a WBGI ranking at the 22nd percentile,” Fitch said.
Rating sensitivities
Factors that could, individually or collectively, lead to negative rating action/downgrade include failure to keep government debt and debt-servicing metrics on a firm downward path, and renewed deterioration in external liquidity conditions, for example from delays in International Monetary Fund (IMF) programme reviews or insufficiently tight economic policy settings.
Meanwhile, factors that could, individually or collectively, lead to positive rating action/upgrade include significant declines in government debt and debt-servicing burdens, for example due to the implementation of fiscal consolidation plans in line with IMF programme commitments, leading to structural improvements in tax revenue generation.
Further significant easing of external financing risks, including evidence of greater ability to source external funding and a sustained recovery in foreign-currency reserves beyond Fitch’s forecasts could also lead to a positive rating action.","Wed, 21 Jan 2026 13:58:31 GMT",,"Fitch Ratings affirmed Pakistan’s long-term debt ratings at B- and assigned a Recovery Rating of RR4 following the removal of the ratings from Under Criteria Observation (UCO) The rating actions reflect the application of Pakistan has a WBGI ranking at the 22nd percentile,’ Fitch said. “These scores reflect the high weight that World Bank Governance Indicators (WBGI) have in our proprietary Sovereign Rating Model.",2.301156759262085
https://www.brecorder.com/news/40403453,"DAVOS 26: Pakistan to enter Chinese market with green Panda bond by month-end, says Aurangzeb - Business Recorder",,"Thu, 22 Jan 2026 05:04:27 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.1145851612091064
https://www.brecorder.com/news/40403413,"PRA revenue increases 33pc, collects Rs149.5bn during 1H FY2025-26 - Business Recorder",,"Wed, 21 Jan 2026 23:57:01 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.1070222854614258
https://www.brecorder.com/news/40402885/minister-directs-achieving-revenue-collection-targets,Minister directs achieving revenue collection targets - Business Recorder,,"Mon, 19 Jan 2026 01:32:41 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.1533329486846924
https://www.brecorder.com/trends/revenue-collection-targets,Trends - revenue collection targets - Business Recorder,,"Mon, 19 Jan 2026 01:47:12 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.1215276718139648
https://www.brecorder.com/trends/kp--revenue-collection,Trends - KP revenue collection - Business Recorder,,"Mon, 19 Jan 2026 01:47:12 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.1127040386199951
https://www.brecorder.com/news/40402779/debt-crisis-rooted-in-spending-not-taxation-issues-gohar,"Debt crisis rooted in spending, not taxation issues: Gohar - Business Recorder",,"Sat, 17 Jan 2026 22:27:00 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.1304140090942383
https://www.brecorder.com/news/40402734,Chairman SRB visits PRA headquarters - Business Recorder,,"Sat, 17 Jan 2026 22:27:02 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.1367759704589844
https://www.brecorder.com/news/amp/40403174,"Overspending, not taxes, is the problem - Business Recorder",,"Tue, 20 Jan 2026 22:43:50 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.179093837738037
https://www.brecorder.com/news/40403518/finance-minister-discusses-health-tax-digitisation-with-bill-gates-in-davos,"Finance minister discusses health, tax digitisation with Bill Gates in Davos - Business Recorder",,"Thu, 22 Jan 2026 14:33:47 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.140390157699585
https://www.brecorder.com/news/40403174,"EDITORIAL: Overspending, not taxes, is the problem - Business Recorder","EDITORIAL: For years, the accepted wisdom in Pakistan’s economic policymaking circles has treated the country’s fiscal distress as a problem that primarily begins and ends with low tax collection.
A fresh analysis cited by former caretaker commerce minister Gohar Ejaz, however, underscores a harder truth economists have long flagged: ballooning government expenditure has repeatedly outpaced revenue gains, reducing higher taxes into little more than a stopgap while debt continues to mount. Pakistan’s challenge, at its core, then is an expenditure crisis, one where runaway state spending, and not just taxpayer failure, is pushing public debt to unsustainable levels and exposing the limits of the government’s current economic playbook.
Recently-released data by the Economic Policy and Business Development think tank that Ejaz chairs decisively dismantles the notion that the country’s fiscal troubles stem from inadequate taxation. Between FY15 and FY25, tax revenue expanded by an extraordinary 302 percent, from Rs 2.91 trillion to Rs 11.7 trillion. This was an outcome driven by successive tax hikes, the withdrawal of exemptions and a regressive tax regime that repeatedly targets the same narrow, documented segments of the economy while leaving large swathes undertaxed. Yet even allowing for persistent under-taxation and the dominance of undocumented economic activity — problems that unquestionably require urgent correction — the public debt trajectory over the same decade makes it blatantly clear that our fiscal crisis has been fuelled far more by the scale and structure of government spending, with public debt rising by a staggering 365 percent from Rs 17.3 trillion to Rs 80.5 trillion, inflating debt servicing costs and decisively outpacing revenue growth.
READ MORE:Govt debt stocks slump Rs345bn in 5 months
These figures expose a disturbing distortion at the heart of Pakistan’s public finances that sees each extra rupee extracted in taxes matched by Rs 7.2 in new borrowing. In absolute terms, this amounts to tax receipts rising by Rs 8.79 trillion, while total debt soared by Rs 63.2 trillion. Furthermore, this imbalance has only hardened in recent times. Over the past three years, domestic debt servicing has emerged as the single largest source of expenditure growth, steadily squeezing development spending and choking off productive investment — precisely the kind of spending needed to arrest the debt spiral.
Debt accumulation, in itself, need not be destabilising if it is deployed strategically and is used to finance growth-enhancing infrastructure, build human capital, or expand the economy’s productive capacity in ways that generate future returns. In Pakistan, however, an increasing share of borrowing is being consumed simply to service past liabilities. And what little room remains is further devoured by other non-development expenditures: government departments routinely overshooting their budgets, an entrenched reluctance to rein in lavish state spending, a pensions bill that continues to expand, and a governance framework that structurally encourages higher spending: civil administration remains overstaffed and poorly streamlined, and ministries that should have been devolved to the provinces under the 18th Amendment continue to function at the federal level, entrenching inefficiency and inflating government spending. Austerity drives are announced with much fanfare, but rarely have they been matched by the political will required to cut wasteful spending or enforce meaningful fiscal discipline, ensuring that adjustment remains cosmetic while the underlying fiscal rot deepens.
The fact of the matter is that continued reliance on higher taxes, without reining in public spending will only further shrink the formal sector, weaken export competitiveness, and deter both domestic and foreign investment. The reality is clear: sustainable economic recovery depends on sharply reducing borrowing and dismantling the entrenched culture of profligacy within government. Breaking the seemingly endless cycle of borrowing, debt servicing and revenue shortfalls is essential to restore long-term fiscal stability, and the government must realise that meaningful austerity that enforces genuine spending discipline and reforms inefficiencies is the only viable path forward.
Copyright Business Recorder, 2026","Tue, 20 Jan 2026 22:43:50 GMT",,"Between FY15 and FY25, tax revenue expanded by an extraordinary 302 percent, from Rs 2.91 trillion to Rs 11.7 trillion. This was an outcome driven by successive tax hikes, the withdrawal of exemptions and a regressive Tax receipts rose by Rs 8.79 trillion, while total debt soared by Rs 63.2 trillion. Over the past three years, domestic debt servicing has emerged as the single largest source of expenditure growth. The government must realise that meaningful austerity that enforces genuine spending discipline and reforms inefficiencies is the only viable path forward. ture of profligacy within government. Breaking the seemingly endless cycle of borrowing, debt servicing and revenue short",3.224874973297119
https://www.brecorder.com/trends/expenditure-crisis,Trends - expenditure crisis - Business Recorder,,"Thu, 22 Jan 2026 17:14:58 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.1692249774932861
