article link,article headline,article text,date,author,summary,summary_time_seconds
https://www.dawn.com/news/1963777/pba-new-head-elected,PBA new head elected - Dawn,"LAHORE: Mr Zafar Masud was unanimously elected as chairman of the Pakistan Banks Association (PBA) on Sunday.
Mr Masud, president and CEO of Bank of Punjab, was elected unanimously by the newly constituted 16-member executive committee of the PBA.
The new chairman said in a statement that the expanded and more diverse membership of the PBA will strengthen its ability to advance the national economic agenda, with a focus on bridging credit gaps in priority sectors, accelerating financial inclusion through digital channels and supporting the country’s economic recovery.
Published in Dawn, December 29th, 2025","Mon, 29 Dec 2025 00:57:09 GMT",,"Zafar Masud was unanimously elected as chairman of the Pakistan Banks Association. Mr Masud, president and CEO of Bank of Punjab, was elected unanimously by the newly constituted 16-member executive committee.",0.8917169570922852
https://www.dawn.com/news/1964254,COP30 unpacked - Dawn,,"Wed, 31 Dec 2025 00:37:44 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.0786640644073486
https://www.dawn.com/news/1963760,"Licence fee for cannabis cultivation, processing reduced in KP - Dawn",,"Mon, 29 Dec 2025 00:57:22 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.0145797729492188
https://www.dawn.com/news/1962618,Pakistan’s solar shift has a gender problem - Dawn,,"Wed, 24 Dec 2025 06:04:28 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.0417821407318115
https://www.dawn.com/news/1964066/govt-prioritises-critical-power-projects,Govt prioritises critical power projects - Dawn,"ISLAMABAD: Planning and Development Minister Ahsan Iqbal on Monday directed relevant ministries to finalise a prioritised list of the most critical power projects for the next three years.
Of this amount, Rs1.1tr had been spent up to June 30, while the throw-forward stood at Rs492.4 billion. The allocation for 2025-26 is Rs104.7bn, with an additional demand of around Rs175bn indicated during the first quarter of the current fiscal year.
While reviewing Public Sector Development Programme (PSDP) projects in the power and hydel energy sectors, the minister also asked ministries to work out the minimum annual PSDP allocations required to complete these schemes within stipulated timelines.
Chairing a meeting, Mr Iqbal was briefed on the overall portfolio and financial position of major power and hydel projects. A total of 37 critical power sector schemes, with a combined approved cost of Rs1.7 trillion, were reviewed.
The minister said periodic portfolio reviews were essential to ensure scarce public resources were aligned with national priorities, cost overruns and implementation delays were identified early, and projects with the highest economic and social returns were completed without slippages.
Ministries told to finalise three-year framework, funding requirements
He asked the secretaries of the planning, finance, economic affairs, power and water resources ministries to jointly identify financial, technical and administrative bottlenecks and resolve them on a fast-track basis through coordinated action and stakeholder engagement.
A disciplined three-year rolling plan, Mr Iqbal said, would help avoid the accumulation of incomplete projects, contain fiscal pressures and translate public investment into tangible gains in energy security and economic growth.
The minister instructed the Power Division to prioritise near-completion projects, rationalise future financing and put in place a realistic three-year execution framework, along with PSDP funding requirements, to ensure timely delivery of strategically important schemes.
He also directed the division to submit a project-wise break-up of critical schemes, along with annual financing and execution plans for the next three years. Near-completion projects, he said, must be prioritised so that sunk investments could be converted into operational assets at the earliest.
“The objective is to reduce the throw-forward and complete priority projects within defined timelines,” Mr Iqbal said, noting that delays escalated costs and deferred economic benefits such as improved energy availability, industrial productivity and investor confidence.
Published in Dawn, December 30th, 2025","Tue, 30 Dec 2025 01:33:48 GMT",,"Of this amount, Rs1.1tr had been spent up to June 30, while the throw-forward stood at Rs492.4 billion. The allocation for 2025-26 is Rs104.7bn, with an additional demand of around Rs175bn indicated. He also directed the division to submit a project-wise break-up of critical schemes. Near-completion projects, he said, must be prioritised so that sunk investments could be converted into operational assets.",2.1259148120880127
https://www.dawn.com/news/1963788,Power pilferers fined Rs5.5bn: Iesco - Dawn,"ISLAMABAD: The Islamabad Electric Supply Company (Iesco) during its ongoing campaign imposed fines or over Rs5.5 billion on electricity thieves besides recovering outstanding dues of over Rs 6.99 from defaulters.
The campaign was started in September 2024 and is still going on. A total of 3,185 electricity thieves were arrested by the police. To safeguard human lives from electrical accidents, Iesco spent Rs2.16 billion and secured more than 10,000 hazardous electrical points.
This was claimed by Iesco Chief Executive Engineer Ch Khalid Mahmood in a statement. He said during the year 2025 the company ensured complete implementation of the reforms and directives issued by the government.
“To provide quality, timely online and digital services to consumers, Iesco ensured region-wide rollout of the ‘Apna Meter Apni Reading’ mobile application and the advanced 118 call line services following their inauguration by the prime minister and the federal minister for energy,” he said.
He reaffirmed the commitment to continue the momentum of performance so that Iesco maintain its distinctive position in terms of results within Pakistan’s power sector.
Published in Dawn, December 29th, 2025","Mon, 29 Dec 2025 00:57:15 GMT",,"The campaign was started in September 2024 and is still going on. A total of 3,185 electricity thieves were arrested by the police. Iesco spent Rs2.16 billion and secured more than 10,000 hazardous electrical points.",1.1134490966796875
https://www.dawn.com/news/1963183,"Pakistan, ADB sign two key initiatives worth $730m in power, state-owned enterprises sector - Dawn",,"Thu, 25 Dec 2025 13:50:06 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.135533094406128
https://www.dawn.com/news/1963806,More SOEs on the way out? - Dawn,,"Mon, 29 Dec 2025 00:56:44 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.1232459545135498
https://www.dawn.com/news/1963952/mansehra-admin-acquires-land-to-relocate-bhu-schools-hit-by-power-project,"Mansehra admin acquires land to relocate BHU, schools hit by power project - Dawn",,"Tue, 30 Dec 2025 01:34:28 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.3577709197998047
https://www.dawn.com/news/1964260,Malicious intent - Dawn,,"Wed, 31 Dec 2025 00:37:56 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.0312409400939941
https://www.dawn.com/news/1963448,FIA seeks record from Lesco over smart-meters ‘corruption’ - Dawn,,"Sat, 27 Dec 2025 01:30:06 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.0579638481140137
https://www.dawn.com/news/1963574,IN MEMORIAM: REQUIEM FOR A SURVIVOR - Dawn,,"Sun, 28 Dec 2025 00:06:22 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.1114051342010498
https://www.dawn.com/news/1963986,Passenger rush prompts PR to review Lahore-Narowal-Sialkot operations - Dawn,,"Tue, 30 Dec 2025 01:34:16 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.2897570133209229
